Município,UF,SoloId,Cultura,Ciclo,cad,2/1/2019
Fontoura Xavier,RS,3,Soja,Grupo I,51.2,
Fontoura Xavier,RS,1,Soja,Grupo II,28.8,
Fontoura Xavier,RS,2,Soja,Grupo II,40.0,
Fontoura Xavier,RS,3,Soja,Grupo II,51.2,
Fontoura Xavier,RS,1,Soja,Grupo III,51.2,
Fontoura Xavier,RS,2,Soja,Grupo III,40.0,
Fontoura Xavier,RS,3,Soja,Grupo III,51.2,
Braga,RS,1,Soja,Grupo I,28.8,
Braga,RS,2,Soja,Grupo I,40.0,
Braga,RS,3,Soja,Grupo I,51.2,
Braga,RS,1,Soja,Grupo II,28.8,
Braga,RS,2,Soja,Grupo II,40.0,
Braga,RS,3,Soja,Grupo II,51.2,
Braga,RS,1,Soja,Grupo III,51.2,
Braga,RS,2,Soja,Grupo III,40.0,
Braga,RS,3,Soja,Grupo III,51.2,
Osório,RS,1,Soja,Grupo I,28.8,
Osório,RS,2,Soja,Grupo I,40.0,
Osório,RS,3,Soja,Grupo I,51.2,
Osório,RS,1,Soja,Grupo II,28.8,
Osório,RS,2,Soja,Grupo II,40.0,
Osório,RS,3,Soja,Grupo II,51.2,
Osório,RS,1,Soja,Grupo III,51.2,
Osório,RS,2,Soja,Grupo III,40.0,
Osório,RS,3,Soja,Grupo III,51.2,
Esteio,RS,1,Soja,Grupo I,28.8,
Esteio,RS,2,Soja,Grupo I,40.0,
Esteio,RS,3,Soja,Grupo I,51.2,
Esteio,RS,1,Soja,Grupo II,28.8,
Esteio,RS,2,Soja,Grupo II,40.0,
Esteio,RS,3,Soja,Grupo II,51.2,
Esteio,RS,1,Soja,Grupo III,51.2,
Esteio,RS,2,Soja,Grupo III,40.0,
Esteio,RS,3,Soja,Grupo III,51.2,
Esmeralda,RS,1,Soja,Grupo I,28.8,
Esmeralda,RS,2,Soja,Grupo I,40.0,
Esmeralda,RS,3,Soja,Grupo I,51.2,
Esmeralda,RS,1,Soja,Grupo II,28.8,
Esmeralda,RS,2,Soja,Grupo II,40.0,
Esmeralda,RS,3,Soja,Grupo II,51.2,
Esmeralda,RS,1,Soja,Grupo III,51.2,
Esmeralda,RS,2,Soja,Grupo III,40.0,
Esmeralda,RS,3,Soja,Grupo III,51.2,
Itaqui,RS,1,Soja,Grupo I,28.8,
Itaqui,RS,2,Soja,Grupo I,40.0,
Itaqui,RS,3,Soja,Grupo I,51.2,
Itaqui,RS,1,Soja,Grupo II,28.8,
Itaqui,RS,2,Soja,Grupo II,40.0,
Itaqui,RS,3,Soja,Grupo II,51.2,
Itaqui,RS,1,Soja,Grupo III,51.2,
Itaqui,RS,2,Soja,Grupo III,40.0,
Itaqui,RS,3,Soja,Grupo III,51.2,
Júlio De Castilhos,RS,1,Soja,Grupo I,28.8,
Júlio De Castilhos,RS,2,Soja,Grupo I,40.0,
Júlio De Castilhos,RS,3,Soja,Grupo I,51.2,
Júlio De Castilhos,RS,1,Soja,Grupo II,28.8,
Júlio De Castilhos,RS,2,Soja,Grupo II,40.0,
Júlio De Castilhos,RS,3,Soja,Grupo II,51.2,
Júlio De Castilhos,RS,1,Soja,Grupo III,51.2,
Júlio De Castilhos,RS,2,Soja,Grupo III,40.0,
Júlio De Castilhos,RS,3,Soja,Grupo III,51.2,
Putinga,RS,1,Soja,Grupo I,28.8,
Putinga,RS,2,Soja,Grupo I,40.0,
Putinga,RS,3,Soja,Grupo I,51.2,
Putinga,RS,1,Soja,Grupo II,28.8,
Putinga,RS,2,Soja,Grupo II,40.0,
Putinga,RS,3,Soja,Grupo II,51.2,
Putinga,RS,1,Soja,Grupo III,51.2,
Putinga,RS,2,Soja,Grupo III,40.0,
Putinga,RS,3,Soja,Grupo III,51.2,
Tuparendi,RS,1,Soja,Grupo I,28.8,
Tuparendi,RS,2,Soja,Grupo I,40.0,
Tuparendi,RS,3,Soja,Grupo I,51.2,
Tuparendi,RS,1,Soja,Grupo II,28.8,
Tuparendi,RS,2,Soja,Grupo II,40.0,
Tuparendi,RS,3,Soja,Grupo II,51.2,
Tuparendi,RS,1,Soja,Grupo III,51.2,
Tuparendi,RS,2,Soja,Grupo III,40.0,
Tuparendi,RS,3,Soja,Grupo III,51.2,
Barão De Cotegipe,RS,1,Soja,Grupo I,28.8,
Barão De Cotegipe,RS,2,Soja,Grupo I,40.0,
Barão De Cotegipe,RS,3,Soja,Grupo I,51.2,
Barão De Cotegipe,RS,1,Soja,Grupo II,28.8,
Barão De Cotegipe,RS,2,Soja,Grupo II,40.0,
Barão De Cotegipe,RS,3,Soja,Grupo II,51.2,
Barão De Cotegipe,RS,1,Soja,Grupo III,51.2,
Barão De Cotegipe,RS,2,Soja,Grupo III,40.0,
Barão De Cotegipe,RS,3,Soja,Grupo III,51.2,
Candelária,RS,1,Soja,Grupo I,28.8,
Candelária,RS,2,Soja,Grupo I,40.0,
Candelária,RS,3,Soja,Grupo I,51.2,
Candelária,RS,1,Soja,Grupo II,28.8,
Candelária,RS,2,Soja,Grupo II,40.0,
Candelária,RS,3,Soja,Grupo II,51.2,
Candelária,RS,1,Soja,Grupo III,51.2,
Candelária,RS,2,Soja,Grupo III,40.0,
Candelária,RS,3,Soja,Grupo III,51.2,
Campinas Do Sul,RS,1,Soja,Grupo I,28.8,
Campinas Do Sul,RS,2,Soja,Grupo I,40.0,
Campinas Do Sul,RS,3,Soja,Grupo I,51.2,
Campinas Do Sul,RS,1,Soja,Grupo II,28.8,
Campinas Do Sul,RS,2,Soja,Grupo II,40.0,
Campinas Do Sul,RS,3,Soja,Grupo II,51.2,
Campinas Do Sul,RS,1,Soja,Grupo III,51.2,
Campinas Do Sul,RS,2,Soja,Grupo III,40.0,
Campinas Do Sul,RS,3,Soja,Grupo III,51.2,
Camaquã,RS,1,Soja,Grupo I,28.8,
Camaquã,RS,2,Soja,Grupo I,40.0,
Camaquã,RS,3,Soja,Grupo I,51.2,
Camaquã,RS,1,Soja,Grupo II,28.8,
Camaquã,RS,2,Soja,Grupo II,40.0,
Camaquã,RS,3,Soja,Grupo II,51.2,
Camaquã,RS,1,Soja,Grupo III,51.2,
Camaquã,RS,2,Soja,Grupo III,40.0,
Camaquã,RS,3,Soja,Grupo III,51.2,
Ajuricaba,RS,1,Soja,Grupo I,28.8,
Ajuricaba,RS,2,Soja,Grupo I,40.0,
Ajuricaba,RS,3,Soja,Grupo I,51.2,
Ajuricaba,RS,1,Soja,Grupo II,28.8,
Ajuricaba,RS,2,Soja,Grupo II,40.0,
Ajuricaba,RS,3,Soja,Grupo II,51.2,
Ajuricaba,RS,1,Soja,Grupo III,51.2,
Ajuricaba,RS,2,Soja,Grupo III,40.0,
Ajuricaba,RS,3,Soja,Grupo III,51.2,
Alpestre,RS,1,Soja,Grupo I,28.8,
Alpestre,RS,2,Soja,Grupo I,40.0,
Alpestre,RS,3,Soja,Grupo I,51.2,
Alpestre,RS,1,Soja,Grupo II,28.8,
Alpestre,RS,2,Soja,Grupo II,40.0,
Alpestre,RS,3,Soja,Grupo II,51.2,
Alpestre,RS,1,Soja,Grupo III,51.2,
Alpestre,RS,2,Soja,Grupo III,40.0,
Alpestre,RS,3,Soja,Grupo III,51.2,
Antônio Prado,RS,1,Soja,Grupo I,28.8,
Antônio Prado,RS,2,Soja,Grupo I,40.0,
Antônio Prado,RS,3,Soja,Grupo I,51.2,
Antônio Prado,RS,1,Soja,Grupo II,28.8,
Antônio Prado,RS,2,Soja,Grupo II,40.0,
Antônio Prado,RS,3,Soja,Grupo II,51.2,
Antônio Prado,RS,1,Soja,Grupo III,51.2,
Antônio Prado,RS,2,Soja,Grupo III,40.0,
Antônio Prado,RS,3,Soja,Grupo III,51.2,
Encantado,RS,1,Soja,Grupo I,28.8,
Encantado,RS,2,Soja,Grupo I,40.0,
Encantado,RS,3,Soja,Grupo I,51.2,
Encantado,RS,1,Soja,Grupo II,28.8,
Encantado,RS,2,Soja,Grupo II,40.0,
Encantado,RS,3,Soja,Grupo II,51.2,
Encantado,RS,1,Soja,Grupo III,51.2,
Encantado,RS,2,Soja,Grupo III,40.0,
Encantado,RS,3,Soja,Grupo III,51.2,
Montenegro,RS,1,Soja,Grupo I,28.8,
Montenegro,RS,2,Soja,Grupo I,40.0,
Montenegro,RS,3,Soja,Grupo I,51.2,
Montenegro,RS,1,Soja,Grupo II,28.8,
Montenegro,RS,2,Soja,Grupo II,40.0,
Montenegro,RS,3,Soja,Grupo II,51.2,
Montenegro,RS,1,Soja,Grupo III,51.2,
Montenegro,RS,2,Soja,Grupo III,40.0,
Montenegro,RS,3,Soja,Grupo III,51.2,
Dom Feliciano,RS,1,Soja,Grupo I,28.8,
Dom Feliciano,RS,2,Soja,Grupo I,40.0,
Dom Feliciano,RS,3,Soja,Grupo I,51.2,
Dom Feliciano,RS,1,Soja,Grupo II,28.8,
Dom Feliciano,RS,2,Soja,Grupo II,40.0,
Dom Feliciano,RS,3,Soja,Grupo II,51.2,
Dom Feliciano,RS,1,Soja,Grupo III,51.2,
Dom Feliciano,RS,2,Soja,Grupo III,40.0,
Dom Feliciano,RS,3,Soja,Grupo III,51.2,
Coronel Bicaco,RS,1,Soja,Grupo I,28.8,
Coronel Bicaco,RS,2,Soja,Grupo I,40.0,
Coronel Bicaco,RS,3,Soja,Grupo I,51.2,
Coronel Bicaco,RS,1,Soja,Grupo II,28.8,
Coronel Bicaco,RS,2,Soja,Grupo II,40.0,
Coronel Bicaco,RS,3,Soja,Grupo II,51.2,
Coronel Bicaco,RS,1,Soja,Grupo III,51.2,
Coronel Bicaco,RS,2,Soja,Grupo III,40.0,
Coronel Bicaco,RS,3,Soja,Grupo III,51.2,
Gramado,RS,1,Soja,Grupo I,28.8,
Gramado,RS,2,Soja,Grupo I,40.0,
Gramado,RS,3,Soja,Grupo I,51.2,
Gramado,RS,1,Soja,Grupo II,28.8,
Gramado,RS,2,Soja,Grupo II,40.0,
Gramado,RS,3,Soja,Grupo II,51.2,
Gramado,RS,1,Soja,Grupo III,51.2,
Gramado,RS,2,Soja,Grupo III,40.0,
Gramado,RS,3,Soja,Grupo III,51.2,
Arroio Dos Ratos,RS,1,Soja,Grupo I,28.8,
Arroio Dos Ratos,RS,2,Soja,Grupo I,40.0,
Arroio Dos Ratos,RS,3,Soja,Grupo I,51.2,
Arroio Dos Ratos,RS,1,Soja,Grupo II,28.8,
Arroio Dos Ratos,RS,2,Soja,Grupo II,40.0,
Arroio Dos Ratos,RS,3,Soja,Grupo II,51.2,
Arroio Dos Ratos,RS,1,Soja,Grupo III,51.2,
Arroio Dos Ratos,RS,2,Soja,Grupo III,40.0,
Arroio Dos Ratos,RS,3,Soja,Grupo III,51.2,
Arvorezinha,RS,1,Soja,Grupo I,28.8,
Arvorezinha,RS,2,Soja,Grupo I,40.0,
Arvorezinha,RS,3,Soja,Grupo I,51.2,
Arvorezinha,RS,1,Soja,Grupo II,28.8,
Arvorezinha,RS,2,Soja,Grupo II,40.0,
Arvorezinha,RS,3,Soja,Grupo II,51.2,
Arvorezinha,RS,1,Soja,Grupo III,51.2,
Arvorezinha,RS,2,Soja,Grupo III,40.0,
Arvorezinha,RS,3,Soja,Grupo III,51.2,
Cruzeiro Do Sul,RS,1,Soja,Grupo I,28.8,
Cruzeiro Do Sul,RS,2,Soja,Grupo I,40.0,
Cruzeiro Do Sul,RS,3,Soja,Grupo I,51.2,
Cruzeiro Do Sul,RS,1,Soja,Grupo II,28.8,
Cruzeiro Do Sul,RS,2,Soja,Grupo II,40.0,
Cruzeiro Do Sul,RS,3,Soja,Grupo II,51.2,
Cruzeiro Do Sul,RS,1,Soja,Grupo III,51.2,
Cruzeiro Do Sul,RS,2,Soja,Grupo III,40.0,
Cruzeiro Do Sul,RS,3,Soja,Grupo III,51.2,
Humaitá,RS,1,Soja,Grupo I,28.8,
Humaitá,RS,2,Soja,Grupo I,40.0,
Humaitá,RS,3,Soja,Grupo I,51.2,
Humaitá,RS,1,Soja,Grupo II,28.8,
Humaitá,RS,2,Soja,Grupo II,40.0,
Humaitá,RS,3,Soja,Grupo II,51.2,
Humaitá,RS,1,Soja,Grupo III,51.2,
Humaitá,RS,2,Soja,Grupo III,40.0,
Humaitá,RS,3,Soja,Grupo III,51.2,
Guaporé,RS,1,Soja,Grupo I,28.8,
Guaporé,RS,2,Soja,Grupo I,40.0,
Guaporé,RS,3,Soja,Grupo I,51.2,
Guaporé,RS,1,Soja,Grupo II,28.8,
Guaporé,RS,2,Soja,Grupo II,40.0,
Guaporé,RS,3,Soja,Grupo II,51.2,
Guaporé,RS,1,Soja,Grupo III,51.2,
Guaporé,RS,2,Soja,Grupo III,40.0,
Guaporé,RS,3,Soja,Grupo III,51.2,
São José Do Norte,RS,1,Soja,Grupo I,28.8,
São José Do Norte,RS,2,Soja,Grupo I,40.0,
São José Do Norte,RS,3,Soja,Grupo I,51.2,
São José Do Norte,RS,1,Soja,Grupo II,28.8,
São José Do Norte,RS,2,Soja,Grupo II,40.0,
São José Do Norte,RS,3,Soja,Grupo II,51.2,
São José Do Norte,RS,1,Soja,Grupo III,51.2,
São José Do Norte,RS,2,Soja,Grupo III,40.0,
São José Do Norte,RS,3,Soja,Grupo III,51.2,
Santo Antônio Da Patrulha,RS,1,Soja,Grupo I,28.8,
Santo Antônio Da Patrulha,RS,2,Soja,Grupo I,40.0,
Santo Antônio Da Patrulha,RS,3,Soja,Grupo I,51.2,
Santo Antônio Da Patrulha,RS,1,Soja,Grupo II,28.8,
Santo Antônio Da Patrulha,RS,2,Soja,Grupo II,40.0,
Santo Antônio Da Patrulha,RS,3,Soja,Grupo II,51.2,
Santo Antônio Da Patrulha,RS,1,Soja,Grupo III,51.2,
Santo Antônio Da Patrulha,RS,2,Soja,Grupo III,40.0,
Santo Antônio Da Patrulha,RS,3,Soja,Grupo III,51.2,
Não-Me-Toque,RS,1,Soja,Grupo I,28.8,
Não-Me-Toque,RS,2,Soja,Grupo I,40.0,
Não-Me-Toque,RS,3,Soja,Grupo I,51.2,
Não-Me-Toque,RS,1,Soja,Grupo II,28.8,
Não-Me-Toque,RS,2,Soja,Grupo II,40.0,
Não-Me-Toque,RS,3,Soja,Grupo II,51.2,
Não-Me-Toque,RS,1,Soja,Grupo III,51.2,
Não-Me-Toque,RS,2,Soja,Grupo III,40.0,
Não-Me-Toque,RS,3,Soja,Grupo III,51.2,
Vacaria,RS,1,Soja,Grupo I,28.8,
Vacaria,RS,2,Soja,Grupo I,40.0,
Vacaria,RS,3,Soja,Grupo I,51.2,
Vacaria,RS,1,Soja,Grupo II,28.8,
Vacaria,RS,2,Soja,Grupo II,40.0,
Vacaria,RS,3,Soja,Grupo II,51.2,
Vacaria,RS,1,Soja,Grupo III,51.2,
Vacaria,RS,2,Soja,Grupo III,40.0,
Vacaria,RS,3,Soja,Grupo III,51.2,
Barros Cassal,RS,1,Soja,Grupo I,28.8,
Barros Cassal,RS,2,Soja,Grupo I,40.0,
Barros Cassal,RS,3,Soja,Grupo I,51.2,
Barros Cassal,RS,1,Soja,Grupo II,28.8,
Barros Cassal,RS,2,Soja,Grupo II,40.0,
Barros Cassal,RS,3,Soja,Grupo II,51.2,
Barros Cassal,RS,1,Soja,Grupo III,51.2,
Barros Cassal,RS,2,Soja,Grupo III,40.0,
Barros Cassal,RS,3,Soja,Grupo III,51.2,
Ibirubá,RS,1,Soja,Grupo I,28.8,
Ibirubá,RS,2,Soja,Grupo I,40.0,
Ibirubá,RS,3,Soja,Grupo I,51.2,
Ibirubá,RS,1,Soja,Grupo II,28.8,
Ibirubá,RS,2,Soja,Grupo II,40.0,
Ibirubá,RS,3,Soja,Grupo II,51.2,
Ibirubá,RS,1,Soja,Grupo III,51.2,
Ibirubá,RS,2,Soja,Grupo III,40.0,
Ibirubá,RS,3,Soja,Grupo III,51.2,
Serafina Corrêa,RS,1,Soja,Grupo I,28.8,
Serafina Corrêa,RS,2,Soja,Grupo I,40.0,
Serafina Corrêa,RS,3,Soja,Grupo I,51.2,
Serafina Corrêa,RS,1,Soja,Grupo II,28.8,
Serafina Corrêa,RS,2,Soja,Grupo II,40.0,
Serafina Corrêa,RS,3,Soja,Grupo II,51.2,
Serafina Corrêa,RS,1,Soja,Grupo III,51.2,
Serafina Corrêa,RS,2,Soja,Grupo III,40.0,
Serafina Corrêa,RS,3,Soja,Grupo III,51.2,
Tenente Portela,RS,1,Soja,Grupo I,28.8,
Tenente Portela,RS,2,Soja,Grupo I,40.0,
Tenente Portela,RS,3,Soja,Grupo I,51.2,
Tenente Portela,RS,1,Soja,Grupo II,28.8,
Tenente Portela,RS,2,Soja,Grupo II,40.0,
Tenente Portela,RS,3,Soja,Grupo II,51.2,
Tenente Portela,RS,1,Soja,Grupo III,51.2,
Tenente Portela,RS,2,Soja,Grupo III,40.0,
Tenente Portela,RS,3,Soja,Grupo III,51.2,
Victor Graeff,RS,1,Soja,Grupo I,28.8,
Victor Graeff,RS,2,Soja,Grupo I,40.0,
Victor Graeff,RS,3,Soja,Grupo I,51.2,
Victor Graeff,RS,1,Soja,Grupo II,28.8,
Victor Graeff,RS,2,Soja,Grupo II,40.0,
Victor Graeff,RS,3,Soja,Grupo II,51.2,
Victor Graeff,RS,1,Soja,Grupo III,51.2,
Victor Graeff,RS,2,Soja,Grupo III,40.0,
Victor Graeff,RS,3,Soja,Grupo III,51.2,
Nova Bassano,RS,1,Soja,Grupo I,28.8,
Nova Bassano,RS,2,Soja,Grupo I,40.0,
Nova Bassano,RS,3,Soja,Grupo I,51.2,
Nova Bassano,RS,1,Soja,Grupo II,28.8,
Nova Bassano,RS,2,Soja,Grupo II,40.0,
Nova Bassano,RS,3,Soja,Grupo II,51.2,
Nova Bassano,RS,1,Soja,Grupo III,51.2,
Nova Bassano,RS,2,Soja,Grupo III,40.0,
Nova Bassano,RS,3,Soja,Grupo III,51.2,
Roca Sales,RS,1,Soja,Grupo I,28.8,
Roca Sales,RS,2,Soja,Grupo I,40.0,
Roca Sales,RS,3,Soja,Grupo I,51.2,
Roca Sales,RS,1,Soja,Grupo II,28.8,
Roca Sales,RS,2,Soja,Grupo II,40.0,
Roca Sales,RS,3,Soja,Grupo II,51.2,
Roca Sales,RS,1,Soja,Grupo III,51.2,
Roca Sales,RS,2,Soja,Grupo III,40.0,
Roca Sales,RS,3,Soja,Grupo III,51.2,
Ronda Alta,RS,1,Soja,Grupo I,28.8,
Ronda Alta,RS,2,Soja,Grupo I,40.0,
Ronda Alta,RS,3,Soja,Grupo I,51.2,
Ronda Alta,RS,1,Soja,Grupo II,28.8,
Ronda Alta,RS,2,Soja,Grupo II,40.0,
Ronda Alta,RS,3,Soja,Grupo II,51.2,
Ronda Alta,RS,1,Soja,Grupo III,51.2,
Ronda Alta,RS,2,Soja,Grupo III,40.0,
Ronda Alta,RS,3,Soja,Grupo III,51.2,
Rosário Do Sul,RS,1,Soja,Grupo I,28.8,
Rosário Do Sul,RS,2,Soja,Grupo I,40.0,
Rosário Do Sul,RS,3,Soja,Grupo I,51.2,
Rosário Do Sul,RS,1,Soja,Grupo II,28.8,
Rosário Do Sul,RS,2,Soja,Grupo II,40.0,
Rosário Do Sul,RS,3,Soja,Grupo II,51.2,
Rosário Do Sul,RS,1,Soja,Grupo III,51.2,
Rosário Do Sul,RS,2,Soja,Grupo III,40.0,
Rosário Do Sul,RS,3,Soja,Grupo III,51.2,
Santa Bárbara Do Sul,RS,1,Soja,Grupo I,28.8,
Santa Bárbara Do Sul,RS,2,Soja,Grupo I,40.0,
Santa Bárbara Do Sul,RS,3,Soja,Grupo I,51.2,
Santa Bárbara Do Sul,RS,1,Soja,Grupo II,28.8,
Santa Bárbara Do Sul,RS,2,Soja,Grupo II,40.0,
Santa Bárbara Do Sul,RS,3,Soja,Grupo II,51.2,
Santa Bárbara Do Sul,RS,1,Soja,Grupo III,51.2,
Santa Bárbara Do Sul,RS,2,Soja,Grupo III,40.0,
Santa Bárbara Do Sul,RS,3,Soja,Grupo III,51.2,
São Gabriel,RS,1,Soja,Grupo I,28.8,
São Gabriel,RS,2,Soja,Grupo I,40.0,
São Gabriel,RS,3,Soja,Grupo I,51.2,
São Gabriel,RS,1,Soja,Grupo II,28.8,
São Gabriel,RS,2,Soja,Grupo II,40.0,
São Gabriel,RS,3,Soja,Grupo II,51.2,
São Gabriel,RS,1,Soja,Grupo III,51.2,
São Gabriel,RS,2,Soja,Grupo III,40.0,
São Gabriel,RS,3,Soja,Grupo III,51.2,
São Nicolau,RS,1,Soja,Grupo I,28.8,
São Nicolau,RS,2,Soja,Grupo I,40.0,
São Nicolau,RS,3,Soja,Grupo I,51.2,
São Nicolau,RS,1,Soja,Grupo II,28.8,
São Nicolau,RS,2,Soja,Grupo II,40.0,
São Nicolau,RS,3,Soja,Grupo II,51.2,
São Nicolau,RS,1,Soja,Grupo III,51.2,
São Nicolau,RS,2,Soja,Grupo III,40.0,
São Nicolau,RS,3,Soja,Grupo III,51.2,
São Pedro Do Sul,RS,1,Soja,Grupo I,28.8,
São Pedro Do Sul,RS,2,Soja,Grupo I,40.0,
São Pedro Do Sul,RS,3,Soja,Grupo I,51.2,
São Pedro Do Sul,RS,1,Soja,Grupo II,28.8,
São Pedro Do Sul,RS,2,Soja,Grupo II,40.0,
São Pedro Do Sul,RS,3,Soja,Grupo II,51.2,
São Pedro Do Sul,RS,1,Soja,Grupo III,51.2,
São Pedro Do Sul,RS,2,Soja,Grupo III,40.0,
São Pedro Do Sul,RS,3,Soja,Grupo III,51.2,
Casca,RS,1,Soja,Grupo I,28.8,
Casca,RS,2,Soja,Grupo I,40.0,
Casca,RS,3,Soja,Grupo I,51.2,
Casca,RS,1,Soja,Grupo II,28.8,
Casca,RS,2,Soja,Grupo II,40.0,
Casca,RS,3,Soja,Grupo II,51.2,
Casca,RS,1,Soja,Grupo III,51.2,
Casca,RS,2,Soja,Grupo III,40.0,
Casca,RS,3,Soja,Grupo III,51.2,
Caxias Do Sul,RS,1,Soja,Grupo I,28.8,
Caxias Do Sul,RS,2,Soja,Grupo I,40.0,
Caxias Do Sul,RS,3,Soja,Grupo I,51.2,
Caxias Do Sul,RS,1,Soja,Grupo II,28.8,
Caxias Do Sul,RS,2,Soja,Grupo II,40.0,
Caxias Do Sul,RS,3,Soja,Grupo II,51.2,
Caxias Do Sul,RS,1,Soja,Grupo III,51.2,
Caxias Do Sul,RS,2,Soja,Grupo III,40.0,
Caxias Do Sul,RS,3,Soja,Grupo III,51.2,
Seberi,RS,1,Soja,Grupo I,28.8,
Seberi,RS,2,Soja,Grupo I,40.0,
Seberi,RS,3,Soja,Grupo I,51.2,
Seberi,RS,1,Soja,Grupo II,28.8,
Seberi,RS,2,Soja,Grupo II,40.0,
Seberi,RS,3,Soja,Grupo II,51.2,
Seberi,RS,1,Soja,Grupo III,51.2,
Seberi,RS,2,Soja,Grupo III,40.0,
Seberi,RS,3,Soja,Grupo III,51.2,
Vera Cruz,RS,1,Soja,Grupo I,28.8,
Vera Cruz,RS,2,Soja,Grupo I,40.0,
Vera Cruz,RS,3,Soja,Grupo I,51.2,
Vera Cruz,RS,1,Soja,Grupo II,28.8,
Vera Cruz,RS,2,Soja,Grupo II,40.0,
Vera Cruz,RS,3,Soja,Grupo II,51.2,
Vera Cruz,RS,1,Soja,Grupo III,51.2,
Vera Cruz,RS,2,Soja,Grupo III,40.0,
Vera Cruz,RS,3,Soja,Grupo III,51.2,
Tramandaí,RS,1,Soja,Grupo I,28.8,
Tramandaí,RS,2,Soja,Grupo I,40.0,
Tramandaí,RS,3,Soja,Grupo I,51.2,
Tramandaí,RS,1,Soja,Grupo II,28.8,
Tramandaí,RS,2,Soja,Grupo II,40.0,
Tramandaí,RS,3,Soja,Grupo II,51.2,
Tramandaí,RS,1,Soja,Grupo III,51.2,
Tramandaí,RS,2,Soja,Grupo III,40.0,
Tramandaí,RS,3,Soja,Grupo III,51.2,
Lagoa Vermelha,RS,1,Soja,Grupo I,28.8,
Lagoa Vermelha,RS,2,Soja,Grupo I,40.0,
Lagoa Vermelha,RS,3,Soja,Grupo I,51.2,
Lagoa Vermelha,RS,1,Soja,Grupo II,28.8,
Lagoa Vermelha,RS,2,Soja,Grupo II,40.0,
Lagoa Vermelha,RS,3,Soja,Grupo II,51.2,
Lagoa Vermelha,RS,1,Soja,Grupo III,51.2,
Lagoa Vermelha,RS,2,Soja,Grupo III,40.0,
Lagoa Vermelha,RS,3,Soja,Grupo III,51.2,
Marcelino Ramos,RS,1,Soja,Grupo I,28.8,
Marcelino Ramos,RS,2,Soja,Grupo I,40.0,
Marcelino Ramos,RS,3,Soja,Grupo I,51.2,
Marcelino Ramos,RS,1,Soja,Grupo II,28.8,
Marcelino Ramos,RS,2,Soja,Grupo II,40.0,
Marcelino Ramos,RS,3,Soja,Grupo II,51.2,
Marcelino Ramos,RS,1,Soja,Grupo III,51.2,
Marcelino Ramos,RS,2,Soja,Grupo III,40.0,
Marcelino Ramos,RS,3,Soja,Grupo III,51.2,
Maximiliano De Almeida,RS,1,Soja,Grupo I,28.8,
Maximiliano De Almeida,RS,2,Soja,Grupo I,40.0,
Maximiliano De Almeida,RS,3,Soja,Grupo I,51.2,
Maximiliano De Almeida,RS,1,Soja,Grupo II,28.8,
Maximiliano De Almeida,RS,2,Soja,Grupo II,40.0,
Maximiliano De Almeida,RS,3,Soja,Grupo II,51.2,
Maximiliano De Almeida,RS,1,Soja,Grupo III,51.2,
Maximiliano De Almeida,RS,2,Soja,Grupo III,40.0,
Maximiliano De Almeida,RS,3,Soja,Grupo III,51.2,
Paim Filho,RS,1,Soja,Grupo I,28.8,
Paim Filho,RS,2,Soja,Grupo I,40.0,
Paim Filho,RS,3,Soja,Grupo I,51.2,
Paim Filho,RS,1,Soja,Grupo II,28.8,
Paim Filho,RS,2,Soja,Grupo II,40.0,
Paim Filho,RS,3,Soja,Grupo II,51.2,
Paim Filho,RS,1,Soja,Grupo III,51.2,
Paim Filho,RS,2,Soja,Grupo III,40.0,
Paim Filho,RS,3,Soja,Grupo III,51.2,
Santa Rosa,RS,1,Soja,Grupo I,28.8,
Santa Rosa,RS,2,Soja,Grupo I,40.0,
Santa Rosa,RS,3,Soja,Grupo I,51.2,
Santa Rosa,RS,1,Soja,Grupo II,28.8,
Santa Rosa,RS,2,Soja,Grupo II,40.0,
Santa Rosa,RS,3,Soja,Grupo II,51.2,
Santa Rosa,RS,1,Soja,Grupo III,51.2,
Santa Rosa,RS,2,Soja,Grupo III,40.0,
Santa Rosa,RS,3,Soja,Grupo III,51.2,
São Francisco De Assis,RS,1,Soja,Grupo I,28.8,
São Francisco De Assis,RS,2,Soja,Grupo I,40.0,
São Francisco De Assis,RS,3,Soja,Grupo I,51.2,
São Francisco De Assis,RS,1,Soja,Grupo II,28.8,
São Francisco De Assis,RS,2,Soja,Grupo II,40.0,
São Francisco De Assis,RS,3,Soja,Grupo II,51.2,
São Francisco De Assis,RS,1,Soja,Grupo III,51.2,
São Francisco De Assis,RS,2,Soja,Grupo III,40.0,
São Francisco De Assis,RS,3,Soja,Grupo III,51.2,
Santiago,RS,1,Soja,Grupo I,28.8,
Santiago,RS,2,Soja,Grupo I,40.0,
Santiago,RS,3,Soja,Grupo I,51.2,
Santiago,RS,1,Soja,Grupo II,28.8,
Santiago,RS,2,Soja,Grupo II,40.0,
Santiago,RS,3,Soja,Grupo II,51.2,
Santiago,RS,1,Soja,Grupo III,51.2,
Santiago,RS,2,Soja,Grupo III,40.0,
Santiago,RS,3,Soja,Grupo III,51.2,
São Marcos,RS,1,Soja,Grupo I,28.8,
São Marcos,RS,2,Soja,Grupo I,40.0,
São Marcos,RS,3,Soja,Grupo I,51.2,
São Marcos,RS,1,Soja,Grupo II,28.8,
São Marcos,RS,2,Soja,Grupo II,40.0,
