Município,UF,SoloId,Cultura,Ciclo,cad,2/1/2019
São Martinho Da Serra,RS,1,Milho,Grupo II,43.2,
São Martinho Da Serra,RS,2,Milho,Grupo II,60.0,50.59
São Martinho Da Serra,RS,3,Milho,Grupo II,76.8,45.21
São Martinho Da Serra,RS,1,Milho,Grupo III,43.2,61.7
São Martinho Da Serra,RS,2,Milho,Grupo III,60.0,54.82
São Martinho Da Serra,RS,3,Milho,Grupo III,76.8,49.11
Chuí,RS,1,Milho,Grupo I,43.2,61.94
Chuí,RS,2,Milho,Grupo I,60.0,54.4
Chuí,RS,3,Milho,Grupo I,76.8,49.54
Chuí,RS,1,Milho,Grupo II,43.2,59.34
Chuí,RS,2,Milho,Grupo II,60.0,51.83
Chuí,RS,3,Milho,Grupo II,76.8,46.75
Chuí,RS,1,Milho,Grupo III,43.2,65.42
Chuí,RS,2,Milho,Grupo III,60.0,57.9
Chuí,RS,3,Milho,Grupo III,76.8,52.71
Jari,RS,1,Milho,Grupo I,43.2,
Jari,RS,2,Milho,Grupo I,60.0,49.43
Jari,RS,3,Milho,Grupo I,76.8,45.99
Jari,RS,1,Milho,Grupo II,43.2,
Jari,RS,2,Milho,Grupo II,60.0,44.83
Jari,RS,3,Milho,Grupo II,76.8,41.13
Jari,RS,1,Milho,Grupo III,43.2,56.52
Jari,RS,2,Milho,Grupo III,60.0,49.49
Jari,RS,3,Milho,Grupo III,76.8,45.3
Nova Ramada,RS,1,Milho,Grupo I,43.2,
Nova Ramada,RS,2,Milho,Grupo I,60.0,54.58
Nova Ramada,RS,3,Milho,Grupo I,76.8,50.03
Nova Ramada,RS,1,Milho,Grupo II,43.2,
Nova Ramada,RS,2,Milho,Grupo II,60.0,50.9
Nova Ramada,RS,3,Milho,Grupo II,76.8,46.28
Nova Ramada,RS,1,Milho,Grupo III,43.2,63.43
Nova Ramada,RS,2,Milho,Grupo III,60.0,57.39
Nova Ramada,RS,3,Milho,Grupo III,76.8,52.57
Vila Lângaro,RS,1,Milho,Grupo I,43.2,31.56
Vila Lângaro,RS,2,Milho,Grupo I,60.0,26.49
Vila Lângaro,RS,3,Milho,Grupo I,76.8,23.01
Vila Lângaro,RS,1,Milho,Grupo II,43.2,28.53
Vila Lângaro,RS,2,Milho,Grupo II,60.0,23.66
Vila Lângaro,RS,3,Milho,Grupo II,76.8,20.28
Vila Lângaro,RS,1,Milho,Grupo III,43.2,32.45
Vila Lângaro,RS,2,Milho,Grupo III,60.0,26.93
Vila Lângaro,RS,3,Milho,Grupo III,76.8,23.07
Araricá,RS,1,Milho,Grupo I,43.2,
Araricá,RS,2,Milho,Grupo I,60.0,49.42
Araricá,RS,3,Milho,Grupo I,76.8,45.84
Araricá,RS,1,Milho,Grupo II,43.2,
Araricá,RS,2,Milho,Grupo II,60.0,47.57
Araricá,RS,3,Milho,Grupo II,76.8,43.71
Araricá,RS,1,Milho,Grupo III,43.2,
Araricá,RS,2,Milho,Grupo III,60.0,54.86
Araricá,RS,3,Milho,Grupo III,76.8,50.56
Balneário Pinhal,RS,1,Milho,Grupo I,43.2,
Balneário Pinhal,RS,2,Milho,Grupo I,60.0,
Balneário Pinhal,RS,3,Milho,Grupo I,76.8,22.81
Balneário Pinhal,RS,1,Milho,Grupo II,43.2,
Balneário Pinhal,RS,2,Milho,Grupo II,60.0,
Balneário Pinhal,RS,3,Milho,Grupo II,76.8,22.44
Balneário Pinhal,RS,1,Milho,Grupo III,43.2,
Balneário Pinhal,RS,2,Milho,Grupo III,60.0,31.09
Balneário Pinhal,RS,3,Milho,Grupo III,76.8,26.22
Barra Do Quaraí,RS,1,Milho,Grupo I,43.2,
Barra Do Quaraí,RS,2,Milho,Grupo I,60.0,
Barra Do Quaraí,RS,3,Milho,Grupo I,76.8,66.26
Barra Do Quaraí,RS,1,Milho,Grupo II,43.2,
Barra Do Quaraí,RS,2,Milho,Grupo II,60.0,
Barra Do Quaraí,RS,3,Milho,Grupo II,76.8,66.75
Barra Do Quaraí,RS,1,Milho,Grupo III,43.2,
Barra Do Quaraí,RS,2,Milho,Grupo III,60.0,76.55
Barra Do Quaraí,RS,3,Milho,Grupo III,76.8,74.79
Benjamin Constant Do Sul,RS,1,Milho,Grupo I,43.2,
Benjamin Constant Do Sul,RS,2,Milho,Grupo I,60.0,8.93
Benjamin Constant Do Sul,RS,3,Milho,Grupo I,76.8,5.65
Benjamin Constant Do Sul,RS,1,Milho,Grupo II,43.2,13.27
Benjamin Constant Do Sul,RS,2,Milho,Grupo II,60.0,8.59
Benjamin Constant Do Sul,RS,3,Milho,Grupo II,76.8,5.63
Benjamin Constant Do Sul,RS,1,Milho,Grupo III,43.2,15.48
Benjamin Constant Do Sul,RS,2,Milho,Grupo III,60.0,10.41
Benjamin Constant Do Sul,RS,3,Milho,Grupo III,76.8,7.13
Boa Vista Do Sul,RS,1,Milho,Grupo I,43.2,
Boa Vista Do Sul,RS,2,Milho,Grupo I,60.0,44.86
Boa Vista Do Sul,RS,3,Milho,Grupo I,76.8,42.4
Boa Vista Do Sul,RS,1,Milho,Grupo II,43.2,
Boa Vista Do Sul,RS,2,Milho,Grupo II,60.0,41.93
Boa Vista Do Sul,RS,3,Milho,Grupo II,76.8,39.85
Boa Vista Do Sul,RS,1,Milho,Grupo III,43.2,51.6
Boa Vista Do Sul,RS,2,Milho,Grupo III,60.0,48.14
Boa Vista Do Sul,RS,3,Milho,Grupo III,76.8,46.19
Brochier,RS,1,Milho,Grupo I,43.2,
Brochier,RS,2,Milho,Grupo I,60.0,44.86
Brochier,RS,3,Milho,Grupo I,76.8,42.4
Brochier,RS,1,Milho,Grupo II,43.2,
Brochier,RS,2,Milho,Grupo II,60.0,41.93
Brochier,RS,3,Milho,Grupo II,76.8,39.85
Brochier,RS,1,Milho,Grupo III,43.2,
Brochier,RS,2,Milho,Grupo III,60.0,48.14
Brochier,RS,3,Milho,Grupo III,76.8,46.19
Capivari Do Sul,RS,1,Milho,Grupo I,43.2,
Capivari Do Sul,RS,2,Milho,Grupo I,60.0,
Capivari Do Sul,RS,3,Milho,Grupo I,76.8,22.81
Capivari Do Sul,RS,1,Milho,Grupo II,43.2,
Capivari Do Sul,RS,2,Milho,Grupo II,60.0,
Capivari Do Sul,RS,3,Milho,Grupo II,76.8,22.44
Capivari Do Sul,RS,1,Milho,Grupo III,43.2,
Capivari Do Sul,RS,2,Milho,Grupo III,60.0,31.09
Capivari Do Sul,RS,3,Milho,Grupo III,76.8,26.22
Caraá,RS,1,Milho,Grupo I,43.2,
Caraá,RS,2,Milho,Grupo I,60.0,26.97
Caraá,RS,3,Milho,Grupo I,76.8,22.81
Caraá,RS,1,Milho,Grupo II,43.2,
Caraá,RS,2,Milho,Grupo II,60.0,26.75
Caraá,RS,3,Milho,Grupo II,76.8,22.44
Caraá,RS,1,Milho,Grupo III,43.2,
Caraá,RS,2,Milho,Grupo III,60.0,31.09
Caraá,RS,3,Milho,Grupo III,76.8,26.22
Cerrito,RS,1,Milho,Grupo I,43.2,
Cerrito,RS,2,Milho,Grupo I,60.0,40.08
Cerrito,RS,3,Milho,Grupo I,76.8,35.42
Cerrito,RS,1,Milho,Grupo II,43.2,
Cerrito,RS,2,Milho,Grupo II,60.0,40.28
Cerrito,RS,3,Milho,Grupo II,76.8,35.56
Cerrito,RS,1,Milho,Grupo III,43.2,52.13
Cerrito,RS,2,Milho,Grupo III,60.0,45.62
Cerrito,RS,3,Milho,Grupo III,76.8,40.47
Cristal Do Sul,RS,1,Milho,Grupo I,43.2,
Cristal Do Sul,RS,2,Milho,Grupo I,60.0,15.31
Cristal Do Sul,RS,3,Milho,Grupo I,76.8,11.84
Cristal Do Sul,RS,1,Milho,Grupo II,43.2,
Cristal Do Sul,RS,2,Milho,Grupo II,60.0,15.67
Cristal Do Sul,RS,3,Milho,Grupo II,76.8,12.12
Cristal Do Sul,RS,1,Milho,Grupo III,43.2,26.72
Cristal Do Sul,RS,2,Milho,Grupo III,60.0,20.4
Cristal Do Sul,RS,3,Milho,Grupo III,76.8,16.1
Dilermando De Aguiar,RS,1,Milho,Grupo I,43.2,
Dilermando De Aguiar,RS,2,Milho,Grupo I,60.0,64.7
Dilermando De Aguiar,RS,3,Milho,Grupo I,76.8,62.13
Dilermando De Aguiar,RS,1,Milho,Grupo II,43.2,
Dilermando De Aguiar,RS,2,Milho,Grupo II,60.0,
Dilermando De Aguiar,RS,3,Milho,Grupo II,76.8,58.51
Dilermando De Aguiar,RS,1,Milho,Grupo III,43.2,69.63
Dilermando De Aguiar,RS,2,Milho,Grupo III,60.0,66.18
Dilermando De Aguiar,RS,3,Milho,Grupo III,76.8,63.23
Dom Pedro De Alcântara,RS,1,Milho,Grupo I,43.2,34.26
Dom Pedro De Alcântara,RS,2,Milho,Grupo I,60.0,28.4
Dom Pedro De Alcântara,RS,3,Milho,Grupo I,76.8,24.21
Dom Pedro De Alcântara,RS,1,Milho,Grupo II,43.2,32.2
Dom Pedro De Alcântara,RS,2,Milho,Grupo II,60.0,26.56
Dom Pedro De Alcântara,RS,3,Milho,Grupo II,76.8,22.52
Dom Pedro De Alcântara,RS,1,Milho,Grupo III,43.2,36.02
Dom Pedro De Alcântara,RS,2,Milho,Grupo III,60.0,29.79
Dom Pedro De Alcântara,RS,3,Milho,Grupo III,76.8,25.33
Doutor Ricardo,RS,1,Milho,Grupo I,43.2,
Doutor Ricardo,RS,2,Milho,Grupo I,60.0,29.65
Doutor Ricardo,RS,3,Milho,Grupo I,76.8,26.63
Doutor Ricardo,RS,1,Milho,Grupo II,43.2,
Doutor Ricardo,RS,2,Milho,Grupo II,60.0,26.7
Doutor Ricardo,RS,3,Milho,Grupo II,76.8,23.5
Doutor Ricardo,RS,1,Milho,Grupo III,43.2,36.56
Doutor Ricardo,RS,2,Milho,Grupo III,60.0,30.89
Doutor Ricardo,RS,3,Milho,Grupo III,76.8,27.04
Esperança Do Sul,RS,1,Milho,Grupo I,43.2,
Esperança Do Sul,RS,2,Milho,Grupo I,60.0,
Esperança Do Sul,RS,3,Milho,Grupo I,76.8,50.03
Esperança Do Sul,RS,1,Milho,Grupo II,43.2,
Esperança Do Sul,RS,2,Milho,Grupo II,60.0,
Esperança Do Sul,RS,3,Milho,Grupo II,76.8,46.28
Esperança Do Sul,RS,1,Milho,Grupo III,43.2,
Esperança Do Sul,RS,2,Milho,Grupo III,60.0,57.39
Esperança Do Sul,RS,3,Milho,Grupo III,76.8,52.57
Estrela Velha,RS,1,Milho,Grupo I,43.2,
Estrela Velha,RS,2,Milho,Grupo I,60.0,41.03
Estrela Velha,RS,3,Milho,Grupo I,76.8,37.29
Estrela Velha,RS,1,Milho,Grupo II,43.2,
Estrela Velha,RS,2,Milho,Grupo II,60.0,37.04
Estrela Velha,RS,3,Milho,Grupo II,76.8,33.19
Estrela Velha,RS,1,Milho,Grupo III,43.2,47.29
Estrela Velha,RS,2,Milho,Grupo III,60.0,41.67
Estrela Velha,RS,3,Milho,Grupo III,76.8,37.34
Fazenda Vilanova,RS,1,Milho,Grupo I,43.2,
Fazenda Vilanova,RS,2,Milho,Grupo I,60.0,44.86
Fazenda Vilanova,RS,3,Milho,Grupo I,76.8,42.4
Fazenda Vilanova,RS,1,Milho,Grupo II,43.2,
Fazenda Vilanova,RS,2,Milho,Grupo II,60.0,41.93
Fazenda Vilanova,RS,3,Milho,Grupo II,76.8,39.85
Fazenda Vilanova,RS,1,Milho,Grupo III,43.2,
Fazenda Vilanova,RS,2,Milho,Grupo III,60.0,48.14
Fazenda Vilanova,RS,3,Milho,Grupo III,76.8,46.19
Floriano Peixoto,RS,1,Milho,Grupo I,43.2,31.56
Floriano Peixoto,RS,2,Milho,Grupo I,60.0,26.49
Floriano Peixoto,RS,3,Milho,Grupo I,76.8,23.01
Floriano Peixoto,RS,1,Milho,Grupo II,43.2,28.53
Floriano Peixoto,RS,2,Milho,Grupo II,60.0,23.66
Floriano Peixoto,RS,3,Milho,Grupo II,76.8,20.28
Floriano Peixoto,RS,1,Milho,Grupo III,43.2,32.45
Floriano Peixoto,RS,2,Milho,Grupo III,60.0,26.93
Floriano Peixoto,RS,3,Milho,Grupo III,76.8,23.07
Herval,RS,1,Milho,Grupo I,43.2,66.94
Herval,RS,2,Milho,Grupo I,60.0,62.27
Herval,RS,3,Milho,Grupo I,76.8,57.15
Herval,RS,1,Milho,Grupo II,43.2,
Herval,RS,2,Milho,Grupo II,60.0,64.82
Herval,RS,3,Milho,Grupo II,76.8,60.12
Herval,RS,1,Milho,Grupo III,43.2,77.74
Herval,RS,2,Milho,Grupo III,60.0,74.32
Herval,RS,3,Milho,Grupo III,76.8,70.34
Herveiras,RS,1,Milho,Grupo I,43.2,
Herveiras,RS,2,Milho,Grupo I,60.0,58.64
Herveiras,RS,3,Milho,Grupo I,76.8,55.45
Herveiras,RS,1,Milho,Grupo II,43.2,
Herveiras,RS,2,Milho,Grupo II,60.0,54.71
Herveiras,RS,3,Milho,Grupo II,76.8,51.55
Herveiras,RS,1,Milho,Grupo III,43.2,63.76
Herveiras,RS,2,Milho,Grupo III,60.0,59.12
Herveiras,RS,3,Milho,Grupo III,76.8,55.71
Itaara,RS,1,Milho,Grupo I,43.2,
Itaara,RS,2,Milho,Grupo I,60.0,54.63
Itaara,RS,3,Milho,Grupo I,76.8,49.37
Itaara,RS,1,Milho,Grupo II,43.2,
Itaara,RS,2,Milho,Grupo II,60.0,50.59
Itaara,RS,3,Milho,Grupo II,76.8,45.21
Itaara,RS,1,Milho,Grupo III,43.2,61.7
Itaara,RS,2,Milho,Grupo III,60.0,54.82
Itaara,RS,3,Milho,Grupo III,76.8,49.11
Maçambará,RS,1,Milho,Grupo I,43.2,
Maçambará,RS,2,Milho,Grupo I,60.0,
Maçambará,RS,3,Milho,Grupo I,76.8,
Maçambará,RS,1,Milho,Grupo II,43.2,
Maçambará,RS,2,Milho,Grupo II,60.0,
Maçambará,RS,3,Milho,Grupo II,76.8,
Maçambará,RS,1,Milho,Grupo III,43.2,
Maçambará,RS,2,Milho,Grupo III,60.0,
Maçambará,RS,3,Milho,Grupo III,76.8,
Mampituba,RS,1,Milho,Grupo I,43.2,17.53
Mampituba,RS,2,Milho,Grupo I,60.0,13.42
Mampituba,RS,3,Milho,Grupo I,76.8,10.78
Mampituba,RS,1,Milho,Grupo II,43.2,16.51
Mampituba,RS,2,Milho,Grupo II,60.0,12.54
Mampituba,RS,3,Milho,Grupo II,76.8,9.98
Mampituba,RS,1,Milho,Grupo III,43.2,18.99
Mampituba,RS,2,Milho,Grupo III,60.0,14.47
Mampituba,RS,3,Milho,Grupo III,76.8,11.52
Marques De Souza,RS,1,Milho,Grupo I,43.2,
Marques De Souza,RS,2,Milho,Grupo I,60.0,29.65
Marques De Souza,RS,3,Milho,Grupo I,76.8,26.63
Marques De Souza,RS,1,Milho,Grupo II,43.2,
Marques De Souza,RS,2,Milho,Grupo II,60.0,26.7
Marques De Souza,RS,3,Milho,Grupo II,76.8,23.5
Marques De Souza,RS,1,Milho,Grupo III,43.2,36.56
Marques De Souza,RS,2,Milho,Grupo III,60.0,30.89
Marques De Souza,RS,3,Milho,Grupo III,76.8,27.04
Monte Alegre Dos Campos,RS,1,Milho,Grupo I,43.2,27.19
Monte Alegre Dos Campos,RS,2,Milho,Grupo I,60.0,21.26
Monte Alegre Dos Campos,RS,3,Milho,Grupo I,76.8,17.55
Monte Alegre Dos Campos,RS,1,Milho,Grupo II,43.2,25.71
Monte Alegre Dos Campos,RS,2,Milho,Grupo II,60.0,19.99
Monte Alegre Dos Campos,RS,3,Milho,Grupo II,76.8,16.39
Monte Alegre Dos Campos,RS,1,Milho,Grupo III,43.2,30.35
Monte Alegre Dos Campos,RS,2,Milho,Grupo III,60.0,23.9
Monte Alegre Dos Campos,RS,3,Milho,Grupo III,76.8,19.74
Muitos Capões,RS,1,Milho,Grupo I,43.2,45.75
Muitos Capões,RS,2,Milho,Grupo I,60.0,39.69
Muitos Capões,RS,3,Milho,Grupo I,76.8,35.24
Muitos Capões,RS,1,Milho,Grupo II,43.2,42.36
Muitos Capões,RS,2,Milho,Grupo II,60.0,36.19
Muitos Capões,RS,3,Milho,Grupo II,76.8,31.73
Muitos Capões,RS,1,Milho,Grupo III,43.2,46.85
Muitos Capões,RS,2,Milho,Grupo III,60.0,40.13
Muitos Capões,RS,3,Milho,Grupo III,76.8,35.27
Nova Candelária,RS,1,Milho,Grupo I,43.2,
Nova Candelária,RS,2,Milho,Grupo I,60.0,
Nova Candelária,RS,3,Milho,Grupo I,76.8,50.03
Nova Candelária,RS,1,Milho,Grupo II,43.2,
Nova Candelária,RS,2,Milho,Grupo II,60.0,
Nova Candelária,RS,3,Milho,Grupo II,76.8,46.28
Nova Candelária,RS,1,Milho,Grupo III,43.2,
Nova Candelária,RS,2,Milho,Grupo III,60.0,57.39
Nova Candelária,RS,3,Milho,Grupo III,76.8,52.57
Novo Cabrais,RS,1,Milho,Grupo I,43.2,
Novo Cabrais,RS,2,Milho,Grupo I,60.0,66.83
Novo Cabrais,RS,3,Milho,Grupo I,76.8,63.86
Novo Cabrais,RS,1,Milho,Grupo II,43.2,
Novo Cabrais,RS,2,Milho,Grupo II,60.0,63.76
Novo Cabrais,RS,3,Milho,Grupo II,76.8,60.61
Novo Cabrais,RS,1,Milho,Grupo III,43.2,71.43
Novo Cabrais,RS,2,Milho,Grupo III,60.0,68.33
Novo Cabrais,RS,3,Milho,Grupo III,76.8,64.97
Passa Sete,RS,1,Milho,Grupo I,43.2,
Passa Sete,RS,2,Milho,Grupo I,60.0,41.03
Passa Sete,RS,3,Milho,Grupo I,76.8,37.29
Passa Sete,RS,1,Milho,Grupo II,43.2,
Passa Sete,RS,2,Milho,Grupo II,60.0,37.04
Passa Sete,RS,3,Milho,Grupo II,76.8,33.19
Passa Sete,RS,1,Milho,Grupo III,43.2,47.29
Passa Sete,RS,2,Milho,Grupo III,60.0,41.67
Passa Sete,RS,3,Milho,Grupo III,76.8,37.34
Senador Salgado Filho,RS,1,Milho,Grupo I,43.2,
Senador Salgado Filho,RS,2,Milho,Grupo I,60.0,32.73
Senador Salgado Filho,RS,3,Milho,Grupo I,76.8,28.62
Senador Salgado Filho,RS,1,Milho,Grupo II,43.2,
Senador Salgado Filho,RS,2,Milho,Grupo II,60.0,
Senador Salgado Filho,RS,3,Milho,Grupo II,76.8,29.09
Senador Salgado Filho,RS,1,Milho,Grupo III,43.2,
Senador Salgado Filho,RS,2,Milho,Grupo III,60.0,43.18
Senador Salgado Filho,RS,3,Milho,Grupo III,76.8,38.21
Sete De Setembro,RS,1,Milho,Grupo I,43.2,
Sete De Setembro,RS,2,Milho,Grupo I,60.0,32.73
Sete De Setembro,RS,3,Milho,Grupo I,76.8,28.62
Sete De Setembro,RS,1,Milho,Grupo II,43.2,
Sete De Setembro,RS,2,Milho,Grupo II,60.0,
Sete De Setembro,RS,3,Milho,Grupo II,76.8,29.09
Sete De Setembro,RS,1,Milho,Grupo III,43.2,50.3
Sete De Setembro,RS,2,Milho,Grupo III,60.0,43.18
Sete De Setembro,RS,3,Milho,Grupo III,76.8,38.21
Tabaí,RS,1,Milho,Grupo I,43.2,
Tabaí,RS,2,Milho,Grupo I,60.0,
Tabaí,RS,3,Milho,Grupo I,76.8,42.4
Tabaí,RS,1,Milho,Grupo II,43.2,
Tabaí,RS,2,Milho,Grupo II,60.0,41.93
Tabaí,RS,3,Milho,Grupo II,76.8,39.85
Tabaí,RS,1,Milho,Grupo III,43.2,
Tabaí,RS,2,Milho,Grupo III,60.0,48.14
Tabaí,RS,3,Milho,Grupo III,76.8,46.19
Toropi,RS,1,Milho,Grupo I,43.2,
Toropi,RS,2,Milho,Grupo I,60.0,49.43
Toropi,RS,3,Milho,Grupo I,76.8,45.99
Toropi,RS,1,Milho,Grupo II,43.2,
Toropi,RS,2,Milho,Grupo II,60.0,44.83
Toropi,RS,3,Milho,Grupo II,76.8,41.13
Toropi,RS,1,Milho,Grupo III,43.2,56.52
Toropi,RS,2,Milho,Grupo III,60.0,49.49
Toropi,RS,3,Milho,Grupo III,76.8,45.3
Turuçu,RS,1,Milho,Grupo I,43.2,
Turuçu,RS,2,Milho,Grupo I,60.0,73.51
Turuçu,RS,3,Milho,Grupo I,76.8,69.6
Turuçu,RS,1,Milho,Grupo II,43.2,
Turuçu,RS,2,Milho,Grupo II,60.0,75.12
Turuçu,RS,3,Milho,Grupo II,76.8,71.55
Turuçu,RS,1,Milho,Grupo III,43.2,84.51
Turuçu,RS,2,Milho,Grupo III,60.0,82.26
Turuçu,RS,3,Milho,Grupo III,76.8,79.45
Ubiretama,RS,1,Milho,Grupo I,43.2,
Ubiretama,RS,2,Milho,Grupo I,60.0,32.73
Ubiretama,RS,3,Milho,Grupo I,76.8,28.62
Ubiretama,RS,1,Milho,Grupo II,43.2,
Ubiretama,RS,2,Milho,Grupo II,60.0,
Ubiretama,RS,3,Milho,Grupo II,76.8,29.09
Ubiretama,RS,1,Milho,Grupo III,43.2,
Ubiretama,RS,2,Milho,Grupo III,60.0,43.18
Ubiretama,RS,3,Milho,Grupo III,76.8,38.21
Unistalda,RS,1,Milho,Grupo I,43.2,
Unistalda,RS,2,Milho,Grupo I,60.0,51.33
Unistalda,RS,3,Milho,Grupo I,76.8,46.98
Unistalda,RS,1,Milho,Grupo II,43.2,
Unistalda,RS,2,Milho,Grupo II,60.0,
Unistalda,RS,3,Milho,Grupo II,76.8,43.41
Unistalda,RS,1,Milho,Grupo III,43.2,60.48
Unistalda,RS,2,Milho,Grupo III,60.0,53.61
Unistalda,RS,3,Milho,Grupo III,76.8,48.41
Vale Verde,RS,1,Milho,Grupo I,43.2,
Vale Verde,RS,2,Milho,Grupo I,60.0,
Vale Verde,RS,3,Milho,Grupo I,76.8,56.35
Vale Verde,RS,1,Milho,Grupo II,43.2,
Vale Verde,RS,2,Milho,Grupo II,60.0,
Vale Verde,RS,3,Milho,Grupo II,76.8,54.4
Vale Verde,RS,1,Milho,Grupo III,43.2,
Vale Verde,RS,2,Milho,Grupo III,60.0,62.99
Vale Verde,RS,3,Milho,Grupo III,76.8,60.93
Vespasiano Correa,RS,1,Milho,Grupo I,43.2,
Vespasiano Correa,RS,2,Milho,Grupo I,60.0,29.65
Vespasiano Correa,RS,3,Milho,Grupo I,76.8,26.63
Vespasiano Correa,RS,1,Milho,Grupo II,43.2,
Vespasiano Correa,RS,2,Milho,Grupo II,60.0,26.7
Vespasiano Correa,RS,3,Milho,Grupo II,76.8,23.5
Vespasiano Correa,RS,1,Milho,Grupo III,43.2,36.56
Vespasiano Correa,RS,2,Milho,Grupo III,60.0,30.89
Vespasiano Correa,RS,3,Milho,Grupo III,76.8,27.04
Chuvisca,RS,1,Milho,Grupo I,43.2,
Chuvisca,RS,2,Milho,Grupo I,60.0,
Chuvisca,RS,3,Milho,Grupo I,76.8,5.87
Chuvisca,RS,1,Milho,Grupo II,43.2,
Chuvisca,RS,2,Milho,Grupo II,60.0,
Chuvisca,RS,3,Milho,Grupo II,76.8,6.26
Chuvisca,RS,1,Milho,Grupo III,43.2,
Chuvisca,RS,2,Milho,Grupo III,60.0,12.94
Chuvisca,RS,3,Milho,Grupo III,76.8,8.96
Novo Xingu,RS,1,Milho,Grupo I,43.2,
Novo Xingu,RS,2,Milho,Grupo I,60.0,34.7
Novo Xingu,RS,3,Milho,Grupo I,76.8,30.67
Novo Xingu,RS,1,Milho,Grupo II,43.2,
Novo Xingu,RS,2,Milho,Grupo II,60.0,31.84
Novo Xingu,RS,3,Milho,Grupo II,76.8,27.72
Novo Xingu,RS,1,Milho,Grupo III,43.2,43.87
Novo Xingu,RS,2,Milho,Grupo III,60.0,37.43
Novo Xingu,RS,3,Milho,Grupo III,76.8,32.76
Aceguá,RS,1,Milho,Grupo I,43.2,
Aceguá,RS,2,Milho,Grupo I,60.0,
Aceguá,RS,3,Milho,Grupo I,76.8,62.4
Aceguá,RS,1,Milho,Grupo II,43.2,
Aceguá,RS,2,Milho,Grupo II,60.0,
Aceguá,RS,3,Milho,Grupo II,76.8,67.14
Aceguá,RS,1,Milho,Grupo III,43.2,
Aceguá,RS,2,Milho,Grupo III,60.0,80.14
Aceguá,RS,3,Milho,Grupo III,76.8,77.26
Almirante Tamandaré Do Sul,RS,1,Milho,Grupo I,43.2,
Almirante Tamandaré Do Sul,RS,2,Milho,Grupo I,60.0,34.7
Almirante Tamandaré Do Sul,RS,3,Milho,Grupo I,76.8,30.67
Almirante Tamandaré Do Sul,RS,1,Milho,Grupo II,43.2,
Almirante Tamandaré Do Sul,RS,2,Milho,Grupo II,60.0,31.84
Almirante Tamandaré Do Sul,RS,3,Milho,Grupo II,76.8,27.72
Almirante Tamandaré Do Sul,RS,1,Milho,Grupo III,43.2,43.87
Almirante Tamandaré Do Sul,RS,2,Milho,Grupo III,60.0,37.43
Almirante Tamandaré Do Sul,RS,3,Milho,Grupo III,76.8,32.76
Arroio Do Padre,RS,1,Milho,Grupo I,43.2,
Arroio Do Padre,RS,2,Milho,Grupo I,60.0,40.08
Arroio Do Padre,RS,3,Milho,Grupo I,76.8,35.42
Arroio Do Padre,RS,1,Milho,Grupo II,43.2,
Arroio Do Padre,RS,2,Milho,Grupo II,60.0,40.28
Arroio Do Padre,RS,3,Milho,Grupo II,76.8,35.56
Arroio Do Padre,RS,1,Milho,Grupo III,43.2,52.13
Arroio Do Padre,RS,2,Milho,Grupo III,60.0,45.62
Arroio Do Padre,RS,3,Milho,Grupo III,76.8,40.47
Boa Vista Do Cadeado,RS,1,Milho,Grupo I,43.2,
Boa Vista Do Cadeado,RS,2,Milho,Grupo I,60.0,50.96
Boa Vista Do Cadeado,RS,3,Milho,Grupo I,76.8,45.47
Boa Vista Do Cadeado,RS,1,Milho,Grupo II,43.2,
Boa Vista Do Cadeado,RS,2,Milho,Grupo II,60.0,49.8
Boa Vista Do Cadeado,RS,3,Milho,Grupo II,76.8,44.07
Boa Vista Do Cadeado,RS,1,Milho,Grupo III,43.2,63.58
Boa Vista Do Cadeado,RS,2,Milho,Grupo III,60.0,57.0
Boa Vista Do Cadeado,RS,3,Milho,Grupo III,76.8,51.05
Boa Vista Do Incra,RS,1,Milho,Grupo I,43.2,
Boa Vista Do Incra,RS,2,Milho,Grupo I,60.0,49.79
Boa Vista Do Incra,RS,3,Milho,Grupo I,76.8,45.38
Boa Vista Do Incra,RS,1,Milho,Grupo II,43.2,
Boa Vista Do Incra,RS,2,Milho,Grupo II,60.0,45.59
Boa Vista Do Incra,RS,3,Milho,Grupo II,76.8,40.9
Boa Vista Do Incra,RS,1,Milho,Grupo III,43.2,57.63
Boa Vista Do Incra,RS,2,Milho,Grupo III,60.0,50.58
Boa Vista Do Incra,RS,3,Milho,Grupo III,76.8,45.51
Bozano,RS,1,Milho,Grupo I,43.2,
Bozano,RS,2,Milho,Grupo I,60.0,50.96
Bozano,RS,3,Milho,Grupo I,76.8,45.47
Bozano,RS,1,Milho,Grupo II,43.2,
Bozano,RS,2,Milho,Grupo II,60.0,49.8
Bozano,RS,3,Milho,Grupo II,76.8,44.07
Bozano,RS,1,Milho,Grupo III,43.2,63.58
Bozano,RS,2,Milho,Grupo III,60.0,57.0
Bozano,RS,3,Milho,Grupo III,76.8,51.05
Capão Do Cipó,RS,1,Milho,Grupo I,43.2,
Capão Do Cipó,RS,2,Milho,Grupo I,60.0,51.33
Capão Do Cipó,RS,3,Milho,Grupo I,76.8,46.98
Capão Do Cipó,RS,1,Milho,Grupo II,43.2,
Capão Do Cipó,RS,2,Milho,Grupo II,60.0,48.11
Capão Do Cipó,RS,3,Milho,Grupo II,76.8,43.41
Capão Do Cipó,RS,1,Milho,Grupo III,43.2,60.48
Capão Do Cipó,RS,2,Milho,Grupo III,60.0,53.61
